seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
88,random_r,1000.0,0.0,0.0,10.0,7.0,0.0,0.666,46.81164021164022,2.3164710074855153,88.0,88.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_88/random_r_seed88_20260815T190038Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_88/metrics.csv
88,reactive_r,1000.0,10.0,30.0,30.0,563.0,579.0,9.547,78.00290357420357,2.3174012410613356,,1000.0,3.0,4.0,7.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_88/reactive_r_seed88_20260815T190038Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_88/metrics.csv
89,random,1000.0,0.0,0.0,10.0,6.0,0.0,0.647,45.07579365079365,2.3195069084986297,106.0,106.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_89/random_seed89_20260815T190039Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_89/metrics.csv
89,random_r,1000.0,0.0,0.0,10.0,6.0,0.0,0.647,45.07579365079365,2.3195069084986297,106.0,106.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_89/random_r_seed89_20260815T190039Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_89/metrics.csv
89,reactive_r,1000.0,9.0,28.0,29.0,443.0,726.0,7.456,74.96605061327561,2.3142724627404685,,1000.0,2.0,5.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_89/reactive_r_seed89_20260815T190039Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_89/metrics.csv
90,random,1000.0,0.0,0.0,10.0,4.0,0.0,0.613,46.07453703703704,2.3211750493940277,73.0,73.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_90/random_seed90_20260815T190039Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_90/metrics.csv
90,random_r,1000.0,0.0,0.0,10.0,4.0,0.0,0.613,46.07453703703704,2.3211750493940277,73.0,73.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_90/random_r_seed90_20260815T190039Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_90/metrics.csv
90,reactive_r,1000.0,3.0,17.0,24.0,364.0,165.0,6.485,75.2357815101565,2.317192556125202,,1000.0,4.0,5.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_90/reactive_r_seed90_20260815T190039Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_90/metrics.csv
91,random,1000.0,0.0,0.0,10.0,1.0,0.0,0.559,41.403131115459885,2.3182269774738553,74.0,74.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_91/random_seed91_20260815T190040Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_91/metrics.csv
91,random_r,1000.0,0.0,0.0,10.0,1.0,0.0,0.559,41.403131115459885,2.3182269774738553,74.0,74.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_91/random_r_seed91_20260815T190040Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_91/metrics.csv
