seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
4,random,200.0,0.0,0.0,10.0,5.0,0.0,3.175,45.69126543209876,2.3201569493621834,91.0,91.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_4/random_seed4_20260816T163632Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_4/metrics.csv
4,reactive,200.0,4.0,0.0,6.0,69.0,613.0,6.725,110.04857142857144,2.317875777479299,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_4/reactive_seed4_20260816T163632Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_4/metrics.csv
5,llm_b,200.0,0.0,0.0,10.0,3.0,0.0,5.3,46.64288194444445,0.14752377925004273,129.0,129.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_5/llm_b_seed5_20260816T164200Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_5/metrics.csv
5,random,200.0,0.0,0.0,10.0,7.0,0.0,3.28,49.252272727272725,2.315907250257317,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_5/random_seed5_20260816T164200Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_5/metrics.csv
5,reactive,200.0,5.0,0.0,5.0,92.0,1050.0,7.345,139.20092261904762,2.31277501597046,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_5/reactive_seed5_20260816T164200Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_5/metrics.csv
6,llm_b,200.0,0.0,0.0,10.0,1.0,0.0,5.075,44.21349206349206,0.04921756697993175,127.0,127.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_6/llm_b_seed6_20260816T164736Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_6/metrics.csv
6,random,200.0,0.0,0.0,10.0,10.0,0.0,3.59,42.47746950019677,2.320468922526322,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_6/random_seed6_20260816T164736Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_6/metrics.csv
6,reactive,200.0,5.0,0.0,5.0,86.0,1177.0,6.52,163.36791071428573,2.3123936087084456,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_6/reactive_seed6_20260816T164736Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_6/metrics.csv
7,llm_b,200.0,0.0,0.0,10.0,1.0,0.0,4.97,43.33250688705235,0.1992628185891787,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_7/llm_b_seed7_20260816T165258Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_7/metrics.csv
7,random,200.0,0.0,0.0,10.0,11.0,0.0,3.67,60.97022222222222,2.320014126600119,151.0,151.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_7/random_seed7_20260816T165257Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_7/metrics.csv
7,reactive,200.0,7.0,0.0,3.0,97.0,862.0,8.25,121.16966666666667,2.306938240476641,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_7/reactive_seed7_20260816T165257Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_7/metrics.csv
8,llm_b,200.0,0.0,0.0,10.0,2.0,0.0,5.22,46.00503472222222,0.05586474403641022,129.0,129.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_8/llm_b_seed8_20260816T165813Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_8/metrics.csv
8,random,200.0,0.0,0.0,10.0,6.0,0.0,3.225,42.32245407526306,2.3177374263227013,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_8/random_seed8_20260816T165813Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_8/metrics.csv
8,reactive,200.0,5.0,0.0,5.0,88.0,1089.0,6.925,138.36471428571429,2.309117126493191,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_8/reactive_seed8_20260816T165813Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_8/metrics.csv
9,llm_b,200.0,0.0,0.0,10.0,3.0,0.0,5.165,46.56167979002625,0.36067147036832486,128.0,128.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_9/llm_b_seed9_20260816T170341Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_9/metrics.csv
9,random,200.0,0.0,0.0,10.0,12.0,0.0,3.845,45.550987144168964,2.3157947696056738,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_9/random_seed9_20260816T170341Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_9/metrics.csv
9,reactive,200.0,5.0,0.0,5.0,96.0,1286.0,7.12,153.8881904761905,2.3168575785725047,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_9/reactive_seed9_20260816T170341Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_9/metrics.csv
10,llm_b,200.0,0.0,0.0,10.0,2.0,0.0,5.175,45.4886,0.12044968769771068,126.0,126.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_10/llm_b_seed10_20260816T170911Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_10/metrics.csv
10,random,200.0,0.0,0.0,10.0,4.0,0.0,3.155,42.648329156223895,2.3132228254185563,77.0,77.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_10/random_seed10_20260816T170911Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_10/metrics.csv
10,reactive,200.0,5.0,0.0,5.0,97.0,1328.0,7.125,169.52775595238094,2.31875532720758,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_10/reactive_seed10_20260816T170911Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_10/metrics.csv
11,llm_b,200.0,0.0,0.0,10.0,0.0,0.0,4.935,49.71414141414141,0.029539647442252168,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_11/llm_b_seed11_20260816T171440Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_11/metrics.csv
11,random,200.0,0.0,0.0,10.0,6.0,0.0,3.245,40.26375661375661,2.318867232992319,94.0,94.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_11/random_seed11_20260816T171440Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_11/metrics.csv
11,reactive,200.0,6.0,0.0,4.0,93.0,835.0,8.07,116.57206150793651,2.3107551674432,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_11/reactive_seed11_20260816T171440Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_11/metrics.csv
12,llm_b,200.0,0.0,0.0,10.0,0.0,0.0,4.89,48.93322109988777,0.0997301979142452,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_12/llm_b_seed12_20260816T171955Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_12/metrics.csv
12,random,200.0,0.0,0.0,10.0,6.0,0.0,3.22,44.46779715762273,2.3206304018766013,87.0,87.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_12/random_seed12_20260816T171955Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_12/metrics.csv
12,reactive,200.0,4.0,0.0,6.0,88.0,1155.0,6.775,173.5545634920635,2.3148147113733013,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_12/reactive_seed12_20260816T171955Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_12/metrics.csv
13,llm_b,200.0,0.0,0.0,10.0,1.0,0.0,5.03,43.53438320209974,0.117874556586126,128.0,128.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_13/llm_b_seed13_20260816T172505Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_13/metrics.csv
13,random,200.0,0.0,0.0,10.0,8.0,0.0,3.4,44.297885154061625,2.3210367120251116,86.0,86.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_13/random_seed13_20260816T172505Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_13/metrics.csv
13,reactive,200.0,5.0,0.0,5.0,72.0,343.0,7.665,93.30862698412699,2.312761890514463,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_13/reactive_seed13_20260816T172505Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_13/metrics.csv
14,llm_b,200.0,0.0,0.0,10.0,2.0,0.0,5.155,44.60238888888889,0.14668419105014502,151.0,151.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_14/llm_b_seed14_20260816T173022Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_14/metrics.csv
14,random,200.0,0.0,0.0,10.0,3.0,0.0,3.01,43.964999999999996,2.3172576378211796,91.0,91.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_14/random_seed14_20260816T173022Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_14/metrics.csv
14,reactive,200.0,6.0,0.0,4.0,86.0,683.0,8.0,108.41273015873016,2.3181833130767275,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_14/reactive_seed14_20260816T173022Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_14/metrics.csv
15,llm_b,200.0,0.0,0.0,10.0,1.0,0.0,5.065,44.072641093474424,0.06578639332041762,127.0,127.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_15/llm_b_seed15_20260816T173550Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_15/metrics.csv
15,random,200.0,0.0,0.0,10.0,8.0,0.0,3.465,44.41567028985507,2.3186278020373003,93.0,93.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_15/random_seed15_20260816T173550Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_15/metrics.csv
15,reactive,200.0,4.0,0.0,6.0,71.0,815.0,6.43,126.50859722222222,2.319492567583077,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_15/reactive_seed15_20260816T173550Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_15/metrics.csv
16,llm_b,200.0,0.0,0.0,10.0,3.0,0.0,5.31,46.87222222222223,0.1462295306695184,129.0,129.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_16/llm_b_seed16_20260816T174113Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_16/metrics.csv
16,random,200.0,0.0,0.0,10.0,5.0,0.0,3.16,39.87386363636364,2.3190979298566265,89.0,89.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_16/random_seed16_20260816T174113Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_16/metrics.csv
16,reactive,200.0,7.0,0.0,3.0,99.0,918.0,8.37,120.25551388888888,2.3170846262763343,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_16/reactive_seed16_20260816T174113Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_16/metrics.csv
17,llm_b,200.0,0.0,0.0,10.0,0.0,0.0,4.875,48.645117845117845,0.1426292756786783,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_17/llm_b_seed17_20260816T174647Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_17/metrics.csv
17,random,200.0,0.0,0.0,10.0,9.0,0.0,3.525,42.810507246376815,2.3132969550078353,139.0,139.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_17/random_seed17_20260816T174647Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_17/metrics.csv
17,reactive,200.0,5.0,0.0,5.0,93.0,1137.0,7.3,134.49986706349205,2.317374347278887,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_17/reactive_seed17_20260816T174647Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_17/metrics.csv
18,llm_b,200.0,0.0,0.0,10.0,0.0,0.0,4.82,47.593506493506496,0.423364532545162,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_18/llm_b_seed18_20260816T175156Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_18/metrics.csv
18,random,200.0,0.0,0.0,10.0,9.0,0.0,3.435,44.92685950413223,2.3156439814301844,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_18/random_seed18_20260816T175156Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_18/metrics.csv
18,reactive,200.0,3.0,0.0,7.0,59.0,460.0,6.35,117.07039484126985,2.3201321104816057,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_18/reactive_seed18_20260816T175156Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_18/metrics.csv
19,llm_b,200.0,0.0,0.0,10.0,1.0,0.0,5.06,43.90297462817148,0.0723717518517953,128.0,128.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_19/llm_b_seed19_20260816T175706Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_19/metrics.csv
19,random,200.0,0.0,0.0,10.0,3.0,0.0,3.02,41.514700374531834,2.3203143029503535,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_19/random_seed19_20260816T175706Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_19/metrics.csv
19,reactive,200.0,3.0,0.0,7.0,52.0,251.0,6.345,62.158206349206345,2.316489406407044,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_19/reactive_seed19_20260816T175706Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_19/metrics.csv
20,llm_b,200.0,0.0,0.0,10.0,0.0,0.0,4.915,49.336475869809206,0.06052492553137083,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_20/llm_b_seed20_20260816T180225Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_20/metrics.csv
20,random,200.0,0.0,0.0,10.0,6.0,0.0,3.28,42.49552469135802,2.317444802048001,109.0,109.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_20/random_seed20_20260816T180225Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_20/metrics.csv
20,reactive,200.0,4.0,0.0,6.0,64.0,287.0,7.27,95.87166865079365,2.317356825391756,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_20/reactive_seed20_20260816T180225Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen25_7b_20x200/seed_20/metrics.csv
