seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
5,reactive,200.0,5.0,0.0,5.0,92.0,1050.0,7.345,139.20092261904762,2.31277501597046,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_5/reactive_seed5_20260915T192642Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_5/metrics.csv
6,llm_evolution,200.0,4.0,1.0,7.0,51.0,212.0,8.06,70.26605158730159,2.1047745741523727,,200.0,63.0,1.0,1.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_6/llm_evolution_seed6_20260915T200021Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_6/metrics.csv
6,random,200.0,0.0,0.0,10.0,10.0,0.0,3.59,42.47746950019677,2.320468922526322,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_6/random_seed6_20260915T200021Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_6/metrics.csv
6,reactive,200.0,5.0,0.0,5.0,86.0,1177.0,6.52,163.36791071428573,2.3123936087084456,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_6/reactive_seed6_20260915T200021Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_6/metrics.csv
7,llm_evolution,200.0,3.0,3.0,10.0,41.0,198.0,7.89,65.9924871933622,1.9936740914181108,,200.0,19.0,2.0,2.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_7/llm_evolution_seed7_20260915T203616Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_7/metrics.csv
7,random,200.0,0.0,0.0,10.0,11.0,0.0,3.67,60.97022222222222,2.320014126600119,151.0,151.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_7/random_seed7_20260915T203615Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_7/metrics.csv
7,reactive,200.0,7.0,0.0,3.0,97.0,862.0,8.25,121.16966666666667,2.306938240476641,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_7/reactive_seed7_20260915T203615Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_7/metrics.csv
8,llm_evolution,200.0,4.0,5.0,11.0,61.0,363.0,8.49,68.86157536907537,1.905786865089005,,200.0,9.0,2.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_8/llm_evolution_seed8_20260915T211134Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_8/metrics.csv
8,random,200.0,0.0,0.0,10.0,6.0,0.0,3.225,42.32245407526306,2.3177374263227013,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_8/random_seed8_20260915T211134Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_8/metrics.csv
8,reactive,200.0,5.0,0.0,5.0,88.0,1089.0,6.925,138.36471428571429,2.309117126493191,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_8/reactive_seed8_20260915T211134Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_8/metrics.csv
