seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
6,reactive_r,1000.0,9.0,32.0,33.0,473.0,647.0,8.04,73.66897212787212,2.3176004657899263,,1000.0,20.0,5.0,4.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_6/reactive_r_seed6_20260815T175813Z,experiments/results/ablation_c1r_100x1000/seed_6/metrics.csv
7,evolutionary,1000.0,0.0,0.0,10.0,2.0,0.0,0.812,43.31749847374847,1.995531835565211,105.0,105.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_7/evolutionary_seed7_20260815T175814Z,experiments/results/ablation_c1r_100x1000/seed_7/metrics.csv
7,reactive,1000.0,3.0,0.0,7.0,260.0,686.0,4.429,208.73597619047618,2.316452533363914,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_7/reactive_seed7_20260815T175813Z,experiments/results/ablation_c1r_100x1000/seed_7/metrics.csv
7,reactive_r,1000.0,7.0,39.0,42.0,517.0,547.0,8.831,73.99903716838716,2.315797627151982,,1000.0,3.0,7.0,5.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_7/reactive_r_seed7_20260815T175814Z,experiments/results/ablation_c1r_100x1000/seed_7/metrics.csv
8,evolutionary,1000.0,0.0,0.0,10.0,43.0,0.0,1.373,57.544340416579004,1.6416047555571476,680.0,680.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_8/evolutionary_seed8_20260815T175815Z,experiments/results/ablation_c1r_100x1000/seed_8/metrics.csv
8,reactive,1000.0,4.0,0.0,6.0,379.0,3491.0,4.819,475.14414285714287,2.3098461539746937,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_8/reactive_seed8_20260815T175814Z,experiments/results/ablation_c1r_100x1000/seed_8/metrics.csv
8,reactive_r,1000.0,11.0,53.0,52.0,626.0,1012.0,10.35,74.56737237484737,2.314933780991188,,1000.0,30.0,9.0,4.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_8/reactive_r_seed8_20260815T175814Z,experiments/results/ablation_c1r_100x1000/seed_8/metrics.csv
9,evolutionary,1000.0,0.0,0.0,10.0,50.0,0.0,1.386,50.66922305764411,1.8628877706895177,666.0,666.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_9/evolutionary_seed9_20260815T175816Z,experiments/results/ablation_c1r_100x1000/seed_9/metrics.csv
9,reactive,1000.0,4.0,0.0,6.0,379.0,2804.0,5.208,416.12648809523813,2.313159598858615,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_9/reactive_seed9_20260815T175815Z,experiments/results/ablation_c1r_100x1000/seed_9/metrics.csv
9,reactive_r,1000.0,11.0,45.0,44.0,610.0,766.0,10.186,72.46373988788989,2.3148193904824557,,1000.0,19.0,9.0,4.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_9/reactive_r_seed9_20260815T175816Z,experiments/results/ablation_c1r_100x1000/seed_9/metrics.csv
10,evolutionary,1000.0,0.0,0.0,10.0,25.0,0.0,0.913,33.90243902439025,1.6376704415039487,329.0,329.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_10/evolutionary_seed10_20260815T175817Z,experiments/results/ablation_c1r_100x1000/seed_10/metrics.csv
10,reactive,1000.0,4.0,0.0,6.0,361.0,2371.0,5.208,402.3327011904762,2.319640559573486,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_10/reactive_seed10_20260815T175816Z,experiments/results/ablation_c1r_100x1000/seed_10/metrics.csv
10,reactive_r,1000.0,0.0,30.0,40.0,371.0,0.0,6.756,58.82328897681839,2.318946939035913,766.0,766.0,4.0,8.0,4.0,0.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_10/reactive_r_seed10_20260815T175817Z,experiments/results/ablation_c1r_100x1000/seed_10/metrics.csv
11,evolutionary,1000.0,0.0,0.0,10.0,1.0,0.0,0.842,41.49764172335601,2.159818404609288,106.0,106.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_11/evolutionary_seed11_20260815T175818Z,experiments/results/ablation_c1r_100x1000/seed_11/metrics.csv
11,reactive,1000.0,3.0,0.0,7.0,315.0,898.0,5.223,218.8503123015873,2.3151427618736347,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_11/reactive_seed11_20260815T175817Z,experiments/results/ablation_c1r_100x1000/seed_11/metrics.csv
11,reactive_r,1000.0,7.0,24.0,27.0,340.0,537.0,5.892,72.84075057720058,2.315699079595172,,1000.0,3.0,7.0,2.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_11/reactive_r_seed11_20260815T175818Z,experiments/results/ablation_c1r_100x1000/seed_11/metrics.csv
12,evolutionary,1000.0,0.0,0.0,10.0,10.0,0.0,0.861,47.85336617405583,1.9950500379129397,175.0,175.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_12/evolutionary_seed12_20260815T175819Z,experiments/results/ablation_c1r_100x1000/seed_12/metrics.csv
12,reactive,1000.0,3.0,0.0,7.0,305.0,1839.0,4.539,299.3886626984127,2.3153643312752368,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_12/reactive_seed12_20260815T175818Z,experiments/results/ablation_c1r_100x1000/seed_12/metrics.csv
12,reactive_r,1000.0,10.0,53.0,53.0,647.0,751.0,10.842,72.96359264346763,2.3151371252332424,,1000.0,3.0,9.0,2.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_12/reactive_r_seed12_20260815T175818Z,experiments/results/ablation_c1r_100x1000/seed_12/metrics.csv
13,evolutionary,1000.0,0.0,0.0,10.0,42.0,0.0,1.327,47.179239897851886,1.7955123484296918,635.0,635.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_13/evolutionary_seed13_20260815T175819Z,experiments/results/ablation_c1r_100x1000/seed_13/metrics.csv
13,reactive,1000.0,1.0,0.0,9.0,153.0,42.0,3.028,155.37530873015874,2.31642968499452,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_13/reactive_seed13_20260815T175819Z,experiments/results/ablation_c1r_100x1000/seed_13/metrics.csv
13,reactive_r,1000.0,0.0,4.0,14.0,130.0,0.0,2.688,71.56380578167706,2.3170893028578776,506.0,506.0,20.0,1.0,4.0,0.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_13/reactive_r_seed13_20260815T175819Z,experiments/results/ablation_c1r_100x1000/seed_13/metrics.csv
14,evolutionary,1000.0,0.0,0.0,10.0,4.0,0.0,0.7,39.42974358974359,1.930894495313642,131.0,131.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_14/evolutionary_seed14_20260815T175820Z,experiments/results/ablation_c1r_100x1000/seed_14/metrics.csv
14,reactive,1000.0,1.0,0.0,9.0,177.0,312.0,3.3,228.10694603174602,2.3186624438047394,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_14/reactive_seed14_20260815T175820Z,experiments/results/ablation_c1r_100x1000/seed_14/metrics.csv
14,reactive_r,1000.0,16.0,62.0,56.0,685.0,931.0,11.46,71.5207035991786,2.3166237760987323,,1000.0,4.0,10.0,2.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_14/reactive_r_seed14_20260815T175820Z,experiments/results/ablation_c1r_100x1000/seed_14/metrics.csv
15,evolutionary,1000.0,0.0,0.0,10.0,5.0,0.0,0.706,41.6171115921116,1.9192853326201065,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_15/evolutionary_seed15_20260815T175821Z,experiments/results/ablation_c1r_100x1000/seed_15/metrics.csv
15,reactive,1000.0,2.0,0.0,8.0,185.0,888.0,3.117,368.4983027777778,2.3191961621104324,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_15/reactive_seed15_20260815T175821Z,experiments/results/ablation_c1r_100x1000/seed_15/metrics.csv
15,reactive_r,1000.0,4.0,16.0,22.0,287.0,222.0,5.207,68.88615115440116,2.3202908218528373,,1000.0,21.0,5.0,4.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_15/reactive_r_seed15_20260815T175821Z,experiments/results/ablation_c1r_100x1000/seed_15/metrics.csv
16,evolutionary,1000.0,1.0,10.0,19.0,93.0,75.0,2.053,84.66538636363637,1.1591926562994361,,1000.0,19.0,3.0,1.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_16/evolutionary_seed16_20260815T175822Z,experiments/results/ablation_c1r_100x1000/seed_16/metrics.csv
16,reactive,1000.0,4.0,0.0,6.0,411.0,2879.0,5.696,355.84984563492065,2.313352255047602,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_16/reactive_seed16_20260815T175821Z,experiments/results/ablation_c1r_100x1000/seed_16/metrics.csv
16,reactive_r,1000.0,9.0,45.0,46.0,557.0,818.0,9.319,77.21268194028194,2.314616605810056,,1000.0,10.0,7.0,3.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_16/reactive_r_seed16_20260815T175822Z,experiments/results/ablation_c1r_100x1000/seed_16/metrics.csv
17,evolutionary,1000.0,0.0,1.0,11.0,9.0,0.0,0.882,43.04428599722718,2.1139065988223593,154.0,154.0,31.0,1.0,1.0,0.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_17/evolutionary_seed17_20260815T175823Z,experiments/results/ablation_c1r_100x1000/seed_17/metrics.csv
17,reactive,1000.0,4.0,0.0,6.0,341.0,1644.0,5.238,325.1216234126984,2.314644960311931,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_17/reactive_seed17_20260815T175822Z,experiments/results/ablation_c1r_100x1000/seed_17/metrics.csv
17,reactive_r,1000.0,12.0,43.0,41.0,684.0,884.0,11.349,74.23977304639804,2.3130336218138208,,1000.0,2.0,7.0,5.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_17/reactive_r_seed17_20260815T175823Z,experiments/results/ablation_c1r_100x1000/seed_17/metrics.csv
18,evolutionary,1000.0,0.0,0.0,10.0,3.0,0.0,0.706,39.52044673539519,1.9812882674558001,98.0,98.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_18/evolutionary_seed18_20260815T175824Z,experiments/results/ablation_c1r_100x1000/seed_18/metrics.csv
18,reactive,1000.0,2.0,0.0,8.0,177.0,801.0,3.021,273.5564123015873,2.3183061224192314,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_18/reactive_seed18_20260815T175824Z,experiments/results/ablation_c1r_100x1000/seed_18/metrics.csv
18,reactive_r,1000.0,4.0,22.0,28.0,432.0,369.0,7.457,71.9101514069264,2.3151079569616804,,1000.0,4.0,8.0,2.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_18/reactive_r_seed18_20260815T175824Z,experiments/results/ablation_c1r_100x1000/seed_18/metrics.csv
19,evolutionary,1000.0,0.0,0.0,10.0,2.0,0.0,0.668,38.36864686468647,2.052946865766604,102.0,102.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_19/evolutionary_seed19_20260815T175825Z,experiments/results/ablation_c1r_100x1000/seed_19/metrics.csv
19,reactive,1000.0,1.0,0.0,9.0,148.0,398.0,2.737,287.6908079365079,2.3119009672743562,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_19/reactive_seed19_20260815T175824Z,experiments/results/ablation_c1r_100x1000/seed_19/metrics.csv
19,reactive_r,1000.0,10.0,28.0,28.0,483.0,658.0,8.222,69.12669104784105,2.316053749557833,,1000.0,201.0,6.0,1.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_19/reactive_r_seed19_20260815T175824Z,experiments/results/ablation_c1r_100x1000/seed_19/metrics.csv
20,evolutionary,1000.0,0.0,0.0,10.0,59.0,0.0,1.491,51.04402133092985,1.5236646837548102,635.0,635.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_20/evolutionary_seed20_20260815T175826Z,experiments/results/ablation_c1r_100x1000/seed_20/metrics.csv
20,reactive,1000.0,2.0,0.0,8.0,188.0,879.0,3.148,273.67391706349207,2.316557572533023,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_20/reactive_seed20_20260815T175825Z,experiments/results/ablation_c1r_100x1000/seed_20/metrics.csv
20,reactive_r,1000.0,8.0,29.0,31.0,537.0,503.0,9.136,74.15708517316017,2.317375098165729,,1000.0,9.0,6.0,5.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_20/reactive_r_seed20_20260815T175825Z,experiments/results/ablation_c1r_100x1000/seed_20/metrics.csv
21,evolutionary,1000.0,0.0,0.0,10.0,19.0,0.0,0.988,43.82426046176046,2.144963460526371,133.0,133.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_21/evolutionary_seed21_20260815T175827Z,experiments/results/ablation_c1r_100x1000/seed_21/metrics.csv
21,reactive,1000.0,2.0,0.0,8.0,266.0,1712.0,3.964,401.63748095238094,2.315415587672094,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_21/reactive_seed21_20260815T175826Z,experiments/results/ablation_c1r_100x1000/seed_21/metrics.csv
21,reactive_r,1000.0,8.0,37.0,39.0,487.0,483.0,8.313,70.39012284104784,2.3153136522853517,,1000.0,27.0,7.0,3.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_21/reactive_r_seed21_20260815T175826Z,experiments/results/ablation_c1r_100x1000/seed_21/metrics.csv
22,evolutionary,1000.0,0.0,0.0,10.0,3.0,0.0,0.798,42.936796536796535,2.0878967477137222,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_22/evolutionary_seed22_20260815T175827Z,experiments/results/ablation_c1r_100x1000/seed_22/metrics.csv
22,reactive,1000.0,1.0,0.0,9.0,132.0,144.0,2.62,209.86869444444443,2.313884329591576,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_22/reactive_seed22_20260815T175827Z,experiments/results/ablation_c1r_100x1000/seed_22/metrics.csv
22,reactive_r,1000.0,0.0,7.0,17.0,182.0,0.0,3.514,62.77866652092512,2.3123338111562806,902.0,902.0,29.0,3.0,2.0,0.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_22/reactive_r_seed22_20260815T175827Z,experiments/results/ablation_c1r_100x1000/seed_22/metrics.csv
23,evolutionary,1000.0,0.0,0.0,10.0,4.0,0.0,0.722,39.952666666666666,2.0480139930910517,126.0,126.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_23/evolutionary_seed23_20260815T175828Z,experiments/results/ablation_c1r_100x1000/seed_23/metrics.csv
23,reactive,1000.0,3.0,0.0,7.0,303.0,2983.0,3.86,581.7208563492063,2.312379853412369,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_23/reactive_seed23_20260815T175827Z,experiments/results/ablation_c1r_100x1000/seed_23/metrics.csv
23,reactive_r,1000.0,9.0,66.0,67.0,794.0,742.0,13.282,74.29822690691661,2.314217183509984,,1000.0,3.0,11.0,5.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_23/reactive_r_seed23_20260815T175828Z,experiments/results/ablation_c1r_100x1000/seed_23/metrics.csv
24,evolutionary,1000.0,0.0,0.0,10.0,4.0,0.0,0.738,40.81701138367805,1.7499853638010519,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_24/evolutionary_seed24_20260815T175829Z,experiments/results/ablation_c1r_100x1000/seed_24/metrics.csv
24,reactive,1000.0,4.0,0.0,6.0,319.0,1941.0,4.703,419.03694404761904,2.312422500445922,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_24/reactive_seed24_20260815T175829Z,experiments/results/ablation_c1r_100x1000/seed_24/metrics.csv
24,reactive_r,1000.0,10.0,52.0,52.0,721.0,763.0,12.081,72.57766783078034,2.312905430337361,,1000.0,4.0,8.0,3.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_24/reactive_r_seed24_20260815T175829Z,experiments/results/ablation_c1r_100x1000/seed_24/metrics.csv
25,evolutionary,1000.0,0.0,0.0,10.0,3.0,0.0,0.821,44.92943722943723,1.2354533631138926,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_25/evolutionary_seed25_20260815T175830Z,experiments/results/ablation_c1r_100x1000/seed_25/metrics.csv
25,reactive,1000.0,5.0,0.0,5.0,374.0,1977.0,5.595,275.93990317460316,2.316246575601838,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_25/reactive_seed25_20260815T175830Z,experiments/results/ablation_c1r_100x1000/seed_25/metrics.csv
25,reactive_r,1000.0,3.0,24.0,31.0,427.0,179.0,7.513,75.53648250638251,2.3185589062442093,,1000.0,3.0,8.0,5.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_25/reactive_r_seed25_20260815T175830Z,experiments/results/ablation_c1r_100x1000/seed_25/metrics.csv
26,evolutionary,1000.0,0.0,1.0,11.0,24.0,0.0,1.163,66.4553669008587,1.8498663217084506,306.0,306.0,207.0,1.0,1.0,0.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_26/evolutionary_seed26_20260815T175831Z,experiments/results/ablation_c1r_100x1000/seed_26/metrics.csv
26,reactive,1000.0,2.0,0.0,8.0,248.0,1050.0,4.018,307.56640357142857,2.3143435937504293,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_26/reactive_seed26_20260815T175831Z,experiments/results/ablation_c1r_100x1000/seed_26/metrics.csv
26,reactive_r,1000.0,9.0,42.0,43.0,635.0,656.0,10.692,71.76377958152958,2.315730437778471,,1000.0,3.0,9.0,4.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_26/reactive_r_seed26_20260815T175831Z,experiments/results/ablation_c1r_100x1000/seed_26/metrics.csv
27,evolutionary,1000.0,0.0,1.0,11.0,14.0,0.0,0.98,50.6987812588328,1.9928437240698311,195.0,195.0,16.0,1.0,1.0,0.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_27/evolutionary_seed27_20260815T175832Z,experiments/results/ablation_c1r_100x1000/seed_27/metrics.csv
27,reactive,1000.0,4.0,0.0,6.0,419.0,3945.0,5.252,499.371623015873,2.315258100556734,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_27/reactive_seed27_20260815T175832Z,experiments/results/ablation_c1r_100x1000/seed_27/metrics.csv
27,reactive_r,1000.0,11.0,62.0,61.0,735.0,762.0,12.347,72.36514248749617,2.3142579230790754,,1000.0,3.0,8.0,3.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_27/reactive_r_seed27_20260815T175832Z,experiments/results/ablation_c1r_100x1000/seed_27/metrics.csv
28,evolutionary,1000.0,0.0,0.0,10.0,4.0,0.0,0.913,44.63998357963875,1.8836015039234562,117.0,117.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_28/evolutionary_seed28_20260815T175833Z,experiments/results/ablation_c1r_100x1000/seed_28/metrics.csv
28,reactive,1000.0,2.0,0.0,8.0,265.0,1877.0,3.85,449.5548880952381,2.3154493243697374,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_28/reactive_seed28_20260815T175833Z,experiments/results/ablation_c1r_100x1000/seed_28/metrics.csv
28,reactive_r,1000.0,6.0,42.0,46.0,622.0,419.0,10.671,70.4574727050727,2.3174658939334707,,1000.0,3.0,9.0,4.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_28/reactive_r_seed28_20260815T175833Z,experiments/results/ablation_c1r_100x1000/seed_28/metrics.csv
29,evolutionary,1000.0,0.0,0.0,10.0,55.0,0.0,1.317,53.37901408450704,1.4736155794886143,711.0,711.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_29/evolutionary_seed29_20260815T175834Z,experiments/results/ablation_c1r_100x1000/seed_29/metrics.csv
29,reactive,1000.0,4.0,0.0,6.0,362.0,2715.0,4.975,369.1620107142857,2.3146692023612956,,1000.0,,0.0,0.0,1.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_29/reactive_seed29_20260815T175834Z,experiments/results/ablation_c1r_100x1000/seed_29/metrics.csv
29,reactive_r,1000.0,8.0,26.0,28.0,402.0,629.0,6.841,69.2252285159285,2.3164176667773546,,1000.0,4.0,4.0,3.0,1.0,1.0,0.0,experiments/results/ablation_c1r_100x1000/seed_29/reactive_r_seed29_20260815T175834Z,experiments/results/ablation_c1r_100x1000/seed_29/metrics.csv
30,evolutionary,1000.0,0.0,0.0,10.0,0.0,0.0,0.744,40.501599326599326,1.5594976614516955,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/ablation_c1r_100x1000/seed_30/evolutionary_seed30_20260815T175835Z,experiments/results/ablation_c1r_100x1000/seed_30/metrics.csv
