seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
6,evolutionary,1000.0,0.0,0.0,10.0,10.0,0.0,0.752,34.71,2.078862162669311,201.0,201.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_6/evolutionary_seed6_20260816T111622Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_6/metrics.csv
6,evolutionary_oracle,1000.0,1.0,0.0,9.0,118.0,303.0,2.328,267.17269166666665,2.3192957732517807,,1000.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_6/evolutionary_oracle_seed6_20260816T111622Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_6/metrics.csv
6,reactive,1000.0,4.0,0.0,6.0,326.0,2056.0,4.752,339.0929821428572,2.3136863949602557,,1000.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_6/reactive_seed6_20260816T111622Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_6/metrics.csv
7,evolutionary,1000.0,0.0,0.0,10.0,2.0,0.0,0.812,43.31749847374847,1.995531835565211,105.0,105.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_7/evolutionary_seed7_20260816T111623Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_7/metrics.csv
7,evolutionary_oracle,1000.0,1.0,0.0,9.0,106.0,99.0,2.227,158.40931666666668,2.3170153929155575,,1000.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_7/evolutionary_oracle_seed7_20260816T111622Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_7/metrics.csv
7,reactive,1000.0,3.0,0.0,7.0,260.0,686.0,4.429,208.73597619047618,2.316452533363914,,1000.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_7/reactive_seed7_20260816T111622Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_7/metrics.csv
8,evolutionary,1000.0,0.0,0.0,10.0,43.0,0.0,1.373,57.544340416579004,1.6416047555571476,680.0,680.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_8/evolutionary_seed8_20260816T111623Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_8/metrics.csv
8,evolutionary_oracle,1000.0,2.0,0.0,8.0,225.0,1150.0,3.605,331.20807936507936,2.3166979959539833,,1000.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_8/evolutionary_oracle_seed8_20260816T111623Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_8/metrics.csv
8,reactive,1000.0,4.0,0.0,6.0,379.0,3491.0,4.819,475.14414285714287,2.3098461539746937,,1000.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_8/reactive_seed8_20260816T111623Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_8/metrics.csv
9,evolutionary,1000.0,0.0,0.0,10.0,50.0,0.0,1.386,50.66922305764411,1.8628877706895177,666.0,666.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_9/evolutionary_seed9_20260816T111624Z,/home/sun/dev/emergence_lab/experiments/results/diag_c2_oracle_100x1000/seed_9/metrics.csv
