controller,metric,n_runs,n_values,mean,median,sd,ci95_lo,ci95_hi,min,max
evolutionary_oracle_r,final_population,100,100,0.49,0.0,1.3595528082365311,0.22352764958563986,0.7564723504143601,0.0,7.0
evolutionary_oracle_r,births,100,100,8.12,5.0,8.759733403073938,6.403092252997507,9.83690774700249,0.0,42.0
evolutionary_oracle_r,deaths,100,100,17.63,15.0,7.913235301018979,16.079005881000278,19.18099411899972,10.0,48.0
evolutionary_oracle_r,resources_consumed_count,100,100,121.07,86.0,90.58153924793535,103.31601830740466,138.8239816925953,22.0,418.0
evolutionary_oracle_r,total_energy_final,100,100,36.39,0.0,101.99266115408956,16.399438413798446,56.38056158620155,0.0,485.0
evolutionary_oracle_r,mean_population,100,100,2.5428800000000003,1.9809999999999999,1.4713347769486678,2.254498383718061,2.8312616162819393,0.917,7.347
evolutionary_oracle_r,mean_energy,100,100,64.23980232977155,65.05310199564587,7.820141479865148,62.70705459971798,65.77255005982512,43.63424495924496,82.7337248917749
evolutionary_oracle_r,action_entropy,100,100,2.3195912874938385,2.3200869570209655,0.0014491219745320378,2.31930725958683,2.319875315400847,2.314783924920829,2.3216346937844543
evolutionary_oracle_r,time_to_extinction,100,83,458.09638554216866,433.0,190.80750192708467,417.0464508131333,499.14632027120405,156.0,996.0
evolutionary_oracle_r,time_to_extinction_censored,100,100,550.22,486.0,268.34605955140773,497.6241723279241,602.8158276720759,156.0,1000.0
evolutionary_oracle_r,time_to_first_birth,100,96,45.697916666666664,21.0,61.405146328414816,33.4143291196799,57.98150421365343,1.0,347.0
evolutionary_oracle_r,max_generation,100,100,3.0,2.0,2.810514169861077,2.449139222707229,3.550860777292771,0.0,16.0
evolutionary_oracle_r,founders_reproducing_count,100,100,1.95,2.0,1.0384039812533599,1.7464728196743415,2.1535271803256584,0.0,5.0
