seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
14,reactive,200.0,6.0,0.0,4.0,86.0,683.0,8.0,108.41273015873016,2.3181833130767275,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_14/reactive_seed14_20260817T192226Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_14/metrics.csv
15,llm_b,200.0,4.0,0.0,6.0,82.0,579.0,7.245,99.71416468253969,0.9531541511424587,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_15/llm_b_seed15_20260817T194219Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_15/metrics.csv
15,random,200.0,0.0,0.0,10.0,8.0,0.0,3.465,44.41567028985507,2.3186278020373003,93.0,93.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_15/random_seed15_20260817T194219Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_15/metrics.csv
15,reactive,200.0,4.0,0.0,6.0,71.0,815.0,6.43,126.50859722222222,2.319492567583077,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_15/reactive_seed15_20260817T194219Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_15/metrics.csv
16,llm_b,200.0,5.0,0.0,5.0,92.0,845.0,7.325,129.03735714285713,0.931762075658932,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_16/llm_b_seed16_20260817T200459Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_16/metrics.csv
16,random,200.0,0.0,0.0,10.0,5.0,0.0,3.16,39.87386363636364,2.3190979298566265,89.0,89.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_16/random_seed16_20260817T200459Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_16/metrics.csv
16,reactive,200.0,7.0,0.0,3.0,99.0,918.0,8.37,120.25551388888888,2.3170846262763343,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_16/reactive_seed16_20260817T200459Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_16/metrics.csv
17,llm_b,200.0,4.0,0.0,6.0,91.0,939.0,7.035,117.29268055555556,1.0451413360865818,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_17/llm_b_seed17_20260817T202735Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_17/metrics.csv
17,random,200.0,0.0,0.0,10.0,9.0,0.0,3.525,42.810507246376815,2.3132969550078353,139.0,139.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_17/random_seed17_20260817T202735Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_17/metrics.csv
17,reactive,200.0,5.0,0.0,5.0,93.0,1137.0,7.3,134.49986706349205,2.317374347278887,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_17/reactive_seed17_20260817T202735Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_17/metrics.csv
18,llm_b,200.0,5.0,0.0,5.0,73.0,498.0,6.815,99.56766666666667,1.1865159959711817,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_18/llm_b_seed18_20260817T204941Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_18/metrics.csv
18,random,200.0,0.0,0.0,10.0,9.0,0.0,3.435,44.92685950413223,2.3156439814301844,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_18/random_seed18_20260817T204941Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_18/metrics.csv
18,reactive,200.0,3.0,0.0,7.0,59.0,460.0,6.35,117.07039484126985,2.3201321104816057,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_18/reactive_seed18_20260817T204941Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_18/metrics.csv
19,llm_b,200.0,4.0,0.0,6.0,77.0,282.0,7.605,71.71215079365079,1.074705440318278,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_19/llm_b_seed19_20260817T211203Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_19/metrics.csv
19,random,200.0,0.0,0.0,10.0,3.0,0.0,3.02,41.514700374531834,2.3203143029503535,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_19/random_seed19_20260817T211203Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_19/metrics.csv
19,reactive,200.0,3.0,0.0,7.0,52.0,251.0,6.345,62.158206349206345,2.316489406407044,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_19/reactive_seed19_20260817T211203Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_19/metrics.csv
20,llm_b,200.0,5.0,0.0,5.0,92.0,731.0,7.62,118.26396031746032,1.087294497302931,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_20/llm_b_seed20_20260817T213642Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_20/metrics.csv
20,random,200.0,0.0,0.0,10.0,6.0,0.0,3.28,42.49552469135802,2.317444802048001,109.0,109.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_20/random_seed20_20260817T213642Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_20/metrics.csv
20,reactive,200.0,4.0,0.0,6.0,64.0,287.0,7.27,95.87166865079365,2.317356825391756,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_20/reactive_seed20_20260817T213642Z,/home/sun/dev/emergence_lab/experiments/results/c3b_qwen38_27b_20x200/seed_20/metrics.csv
