seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
19,reactive_r,10000.0,7.0,418.0,421.0,5304.0,506.0,8.8183,71.85821413503163,2.314156990325884,,10000.0,201.0,70.0,1.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_19/reactive_r_seed19_20260815T182558Z,experiments/results/persist_c2_c1r_100x10000/seed_19/metrics.csv
20,evolutionary,10000.0,0.0,0.0,10.0,59.0,0.0,0.1491,51.04402133092985,1.5236646837548102,635.0,635.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_20/evolutionary_seed20_20260815T182608Z,experiments/results/persist_c2_c1r_100x10000/seed_20/metrics.csv
20,reactive_r,10000.0,0.0,174.0,184.0,3051.0,0.0,5.0778,74.11278151696918,2.3163487577995854,9726.0,9726.0,9.0,36.0,5.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_20/reactive_r_seed20_20260815T182605Z,experiments/results/persist_c2_c1r_100x10000/seed_20/metrics.csv
21,evolutionary,10000.0,0.0,0.0,10.0,19.0,0.0,0.0988,43.82426046176046,2.144963460526371,133.0,133.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_21/evolutionary_seed21_20260815T182613Z,experiments/results/persist_c2_c1r_100x10000/seed_21/metrics.csv
21,reactive_r,10000.0,6.0,305.0,309.0,4258.0,402.0,7.0657,70.72821700910201,2.3164275270213004,,10000.0,27.0,49.0,3.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_21/reactive_r_seed21_20260815T182609Z,experiments/results/persist_c2_c1r_100x10000/seed_21/metrics.csv
22,evolutionary,10000.0,0.0,0.0,10.0,3.0,0.0,0.0798,42.936796536796535,2.0878967477137222,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_22/evolutionary_seed22_20260815T182616Z,experiments/results/persist_c2_c1r_100x10000/seed_22/metrics.csv
22,reactive_r,10000.0,0.0,7.0,17.0,182.0,0.0,0.3514,62.77866652092512,2.3123338111562806,902.0,902.0,29.0,3.0,2.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_22/reactive_r_seed22_20260815T182615Z,experiments/results/persist_c2_c1r_100x10000/seed_22/metrics.csv
23,evolutionary,10000.0,0.0,0.0,10.0,4.0,0.0,0.0722,39.952666666666666,2.0480139930910517,126.0,126.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_23/evolutionary_seed23_20260815T182623Z,experiments/results/persist_c2_c1r_100x10000/seed_23/metrics.csv
23,reactive_r,10000.0,10.0,604.0,604.0,7559.0,832.0,12.5131,73.70348191254824,2.3137192167011422,,10000.0,3.0,65.0,5.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_23/reactive_r_seed23_20260815T182616Z,experiments/results/persist_c2_c1r_100x10000/seed_23/metrics.csv
24,evolutionary,10000.0,0.0,0.0,10.0,4.0,0.0,0.0738,40.81701138367805,1.7499853638010519,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_24/evolutionary_seed24_20260815T182633Z,experiments/results/persist_c2_c1r_100x10000/seed_24/metrics.csv
